transaction_date,stock_date,product_id,customer_id,store_id,quantity
3/21/1997,3/15/1997,1394,6350,13,4
3/21/1997,3/18/1997,1477,6350,13,3
3/21/1997,3/17/1997,1227,6350,13,3
3/21/1997,3/20/1997,418,6350,13,2
3/21/1997,3/17/1997,874,6350,13,3
3/21/1997,3/19/1997,651,6350,13,4
3/21/1997,3/17/1997,545,1718,13,2
3/21/1997,3/19/1997,56,1718,13,4
3/21/1997,3/17/1997,378,1718,13,2
3/21/1997,3/19/1997,555,1718,13,3
3/21/1997,3/14/1997,439,1718,13,3
3/21/1997,3/15/1997,788,1718,13,2
3/21/1997,3/17/1997,12,4659,13,3
3/21/1997,3/15/1997,95,4659,13,3
3/21/1997,3/17/1997,345,6733,13,3
3/21/1997,3/15/1997,655,6733,13,3
3/21/1997,3/15/1997,139,6733,13,3
3/21/1997,3/20/1997,129,6733,13,3
3/21/1997,3/18/1997,1304,6733,13,4
3/21/1997,3/19/1997,1308,6733,13,4
3/21/1997,3/18/1997,565,6733,13,4
3/21/1997,3/18/1997,1445,2234,13,2
3/21/1997,3/17/1997,130,2234,13,2
3/21/1997,3/18/1997,1372,2234,13,2
3/21/1997,3/17/1997,762,2234,13,3
3/21/1997,3/19/1997,812,5786,13,4
3/21/1997,3/16/1997,469,5786,13,3
3/21/1997,3/17/1997,1085,5786,13,2
3/21/1997,3/19/1997,796,5786,13,3
3/21/1997,3/15/1997,519,5786,13,4
3/21/1997,3/16/1997,1461,1794,13,4
3/21/1997,3/15/1997,80,1794,13,2
3/21/1997,3/20/1997,1521,1794,13,4
3/21/1997,3/18/1997,313,1794,13,4
3/21/1997,3/16/1997,1325,619,13,4
3/21/1997,3/14/1997,876,619,13,2
3/21/1997,3/19/1997,666,619,13,4
3/21/1997,3/17/1997,882,619,13,4
3/21/1997,3/16/1997,233,619,13,5
3/21/1997,3/20/1997,622,619,13,3
3/21/1997,3/19/1997,793,2468,13,3
3/21/1997,3/19/1997,916,2468,13,2
3/21/1997,3/17/1997,133,2468,13,4
3/21/1997,3/19/1997,922,2468,13,4
3/21/1997,3/15/1997,1259,2468,13,3
3/21/1997,3/16/1997,1076,2468,13,3
3/21/1997,3/18/1997,1120,3130,13,3
3/21/1997,3/14/1997,257,3130,13,3
3/21/1997,3/15/1997,461,3130,13,4
3/21/1997,3/16/1997,677,3130,13,3
3/21/1997,3/16/1997,28,3130,13,3
3/21/1997,3/17/1997,1383,10026,13,3
3/21/1997,3/18/1997,201,10026,13,4
3/21/1997,3/15/1997,1043,10026,13,4
3/21/1997,3/18/1997,74,10026,13,3
3/21/1997,3/14/1997,1010,10026,13,3
3/21/1997,3/19/1997,168,6003,13,3
3/21/1997,3/17/1997,1083,9297,13,3
3/21/1997,3/17/1997,1100,9297,13,4
3/21/1997,3/16/1997,1050,9297,13,3
3/21/1997,3/17/1997,1200,9297,13,3
3/21/1997,3/15/1997,750,9297,13,3
3/21/1997,3/19/1997,954,9297,13,4
3/21/1997,3/17/1997,76,3463,13,3
3/21/1997,3/18/1997,664,3463,13,3
3/21/1997,3/20/1997,42,3463,13,2
3/21/1997,3/14/1997,764,3463,13,4
3/21/1997,3/16/1997,1534,7444,13,3
3/21/1997,3/20/1997,964,7444,13,2
3/21/1997,3/16/1997,288,7444,13,3
3/21/1997,3/16/1997,758,7444,13,3
3/21/1997,3/18/1997,182,9447,13,3
3/21/1997,3/18/1997,62,7274,13,3
3/21/1997,3/15/1997,678,7274,13,4
3/21/1997,3/14/1997,389,7274,13,3
3/21/1997,3/18/1997,1477,7269,13,3
3/21/1997,3/14/1997,695,7269,13,4
3/21/1997,3/16/1997,339,7269,13,4
3/21/1997,3/20/1997,262,7269,13,4
3/21/1997,3/17/1997,79,7269,13,4
3/21/1997,3/14/1997,628,7269,13,3
3/21/1997,3/17/1997,372,2086,13,2
3/21/1997,3/14/1997,162,2086,13,3
3/21/1997,3/19/1997,379,2086,13,3
3/21/1997,3/16/1997,1288,2086,13,2
3/21/1997,3/20/1997,805,3113,13,3
3/21/1997,3/14/1997,422,3113,13,3
3/21/1997,3/17/1997,12,3113,13,3
3/21/1997,3/19/1997,253,398,13,3
3/21/1997,3/18/1997,908,398,13,2
3/21/1997,3/17/1997,87,398,13,4
3/21/1997,3/19/1997,1408,398,13,2
3/21/1997,3/15/1997,1291,398,13,4
3/21/1997,3/16/1997,969,7569,13,4
3/21/1997,3/15/1997,320,7569,13,2
3/21/1997,3/17/1997,709,7569,13,3
3/21/1997,3/18/1997,686,7569,13,3
3/21/1997,3/14/1997,603,4666,13,3
3/21/1997,3/16/1997,1418,4666,13,3
3/21/1997,3/16/1997,116,4666,13,3
3/21/1997,3/16/1997,1044,154,13,4
3/21/1997,3/15/1997,1221,154,13,2
3/21/1997,3/14/1997,1104,154,13,3
3/21/1997,3/20/1997,1454,154,13,4
3/21/1997,3/18/1997,811,3423,13,3
3/21/1997,3/19/1997,362,3423,13,2
3/21/1997,3/18/1997,566,3423,13,4
3/21/1997,3/14/1997,782,3423,13,4
3/21/1997,3/20/1997,805,2617,13,3
3/21/1997,3/16/1997,795,2617,13,4
3/21/1997,3/14/1997,412,2617,13,3
3/21/1997,3/15/1997,416,2617,13,3
3/21/1997,3/18/1997,1231,2617,13,3
3/21/1997,3/20/1997,1487,2617,13,2
3/21/1997,3/18/1997,369,8692,13,4
3/21/1997,3/17/1997,1345,8692,13,3
3/21/1997,3/16/1997,1534,8692,13,3
3/21/1997,3/19/1997,553,8692,13,3
3/21/1997,3/19/1997,796,8692,13,3
3/21/1997,3/16/1997,480,8692,13,4
3/21/1997,3/15/1997,1428,8692,13,4
3/21/1997,3/15/1997,519,9495,13,3
3/21/1997,3/19/1997,896,9495,13,2
3/21/1997,3/16/1997,1324,9495,13,2
3/21/1997,3/20/1997,769,9495,13,4
3/21/1997,3/15/1997,1291,9495,13,4
3/21/1997,3/20/1997,869,9495,13,4
3/21/1997,3/20/1997,656,8367,13,5
3/21/1997,3/17/1997,46,8367,13,5
3/21/1997,3/18/1997,317,8367,13,2
3/21/1997,3/18/1997,333,8367,13,4
3/21/1997,3/20/1997,283,8367,13,3
3/21/1997,3/20/1997,13,819,13,3
3/21/1997,3/17/1997,417,819,13,3
3/21/1997,3/20/1997,34,819,13,2
3/21/1997,3/20/1997,1182,819,13,3
3/21/1997,3/18/1997,440,819,13,4
3/21/1997,3/20/1997,919,1154,13,4
3/21/1997,3/19/1997,1202,1154,13,5
3/21/1997,3/20/1997,1160,7534,13,3
3/21/1997,3/19/1997,971,2251,13,2
3/21/1997,3/15/1997,1493,2251,13,2
3/21/1997,3/17/1997,1070,2251,13,3
3/21/1997,3/20/1997,1193,2251,13,3
3/21/1997,3/17/1997,411,2251,13,2
3/21/1997,3/14/1997,1199,2251,13,3
3/21/1997,3/14/1997,1536,2251,13,2
3/21/1997,3/15/1997,95,750,13,4
3/21/1997,3/17/1997,1004,750,13,2
3/21/1997,3/17/1997,1393,750,13,3
3/21/1997,3/20/1997,1370,750,13,3
3/21/1997,3/20/1997,295,750,13,4
3/21/1997,3/15/1997,405,750,13,3
3/21/1997,3/16/1997,585,750,13,2
3/21/1997,3/18/1997,1114,188,13,4
3/21/1997,3/16/1997,625,188,13,4
3/21/1997,3/19/1997,947,188,13,3
3/21/1997,3/19/1997,1423,1388,13,2
3/21/1997,3/17/1997,109,1388,13,2
3/21/1997,3/18/1997,1351,1388,13,3
3/21/1997,3/14/1997,741,1388,13,3
3/21/1997,3/18/1997,111,4875,13,2
3/21/1997,3/17/1997,1326,4875,13,2
3/21/1997,3/16/1997,384,4875,13,3
3/21/1997,3/15/1997,95,4875,13,2
3/21/1997,3/20/1997,1376,4875,13,2
3/21/1997,3/15/1997,234,4875,13,3
3/21/1997,3/14/1997,151,9025,13,4
3/21/1997,3/15/1997,1054,1330,13,5
3/21/1997,3/16/1997,471,1330,13,3
3/21/1997,3/20/1997,661,1330,13,3
3/21/1997,3/16/1997,284,7641,13,2
3/21/1997,3/20/1997,394,7641,13,2
3/21/1997,3/16/1997,477,7641,13,2
3/21/1997,3/16/1997,228,7641,13,3
3/21/1997,3/20/1997,977,7641,13,3
3/21/1997,3/16/1997,288,7641,13,3
3/21/1997,3/19/1997,835,1991,13,2
3/21/1997,3/20/1997,1517,1991,13,3
3/21/1997,3/17/1997,614,1991,13,3
3/21/1997,3/16/1997,1350,1991,13,2
3/21/1997,3/16/1997,1527,1991,13,4
3/21/1997,3/19/1997,458,7534,13,4
3/21/1997,3/20/1997,674,7534,13,2
3/21/1997,3/14/1997,25,7534,13,4
3/21/1997,3/19/1997,414,7534,13,4
3/21/1997,3/20/1997,718,2614,13,3
3/21/1997,3/18/1997,308,2614,13,3
3/21/1997,3/14/1997,1124,2614,13,4
3/21/1997,3/14/1997,235,2614,13,2
3/21/1997,3/19/1997,198,2614,13,4
3/21/1997,3/14/1997,1038,1426,13,3
3/21/1997,3/17/1997,882,1426,13,2
3/21/1997,3/15/1997,1558,1173,13,4
3/21/1997,3/15/1997,982,190,13,4
3/21/1997,3/16/1997,1464,190,13,3
3/21/1997,3/16/1997,16,190,13,2
3/21/1997,3/16/1997,100,190,13,4
3/21/1997,3/19/1997,1408,190,13,3
3/21/1997,3/17/1997,1298,1267,13,4
3/21/1997,3/16/1997,516,1267,13,2
3/21/1997,3/18/1997,1304,1267,13,4
3/21/1997,3/20/1997,83,1267,13,3
3/21/1997,3/20/1997,270,6163,13,2
3/21/1997,3/19/1997,459,6163,13,3
3/21/1997,3/15/1997,1035,6163,13,3
3/21/1997,3/19/1997,1278,6163,13,2
3/21/1997,3/17/1997,1008,5809,13,2
3/21/1997,3/19/1997,525,2304,13,2
3/21/1997,3/18/1997,1002,7522,13,3
3/21/1997,3/20/1997,1378,7522,13,2
3/21/1997,3/18/1997,663,7522,13,3
3/21/1997,3/16/1997,1251,7522,13,4
3/21/1997,3/19/1997,1129,4342,13,2
3/21/1997,3/18/1997,1411,4342,13,3
3/21/1997,3/18/1997,563,4342,13,3
3/21/1997,3/19/1997,1551,4342,13,4
3/21/1997,3/14/1997,195,4342,13,4
3/21/1997,3/17/1997,1458,4875,13,3
3/21/1997,3/18/1997,821,4875,13,2
3/21/1997,3/17/1997,345,4875,13,4
3/21/1997,3/18/1997,62,7132,13,3
3/21/1997,3/16/1997,1065,7132,13,3
3/21/1997,3/17/1997,29,7132,13,4
3/21/1997,3/15/1997,1165,7132,13,4
3/21/1997,3/14/1997,1287,7132,13,3
3/21/1997,3/20/1997,505,7132,13,3
3/21/1997,3/16/1997,516,7906,13,2
3/21/1997,3/18/1997,532,7906,13,3
3/21/1997,3/14/1997,679,5782,13,4
3/21/1997,3/14/1997,430,5782,13,3
3/21/1997,3/15/1997,1178,5782,13,4
3/21/1997,3/17/1997,735,217,13,3
3/21/1997,3/16/1997,1405,217,13,4
3/21/1997,3/20/1997,1368,217,13,5
3/21/1997,3/16/1997,652,217,13,5
3/21/1997,3/15/1997,97,217,13,4
3/21/1997,3/18/1997,619,217,13,4
3/21/1997,3/20/1997,197,217,13,5
3/21/1997,3/17/1997,1072,6713,13,2
3/21/1997,3/20/1997,1222,6713,13,4
3/21/1997,3/18/1997,359,6713,13,3
3/21/1997,3/18/1997,563,6713,13,3
3/21/1997,3/20/1997,779,6713,13,4
3/21/1997,3/16/1997,1325,6182,13,4
3/21/1997,3/16/1997,23,6182,13,3
3/21/1997,3/14/1997,400,6182,13,3
3/21/1997,3/18/1997,250,2479,13,3
3/21/1997,3/14/1997,433,3046,13,2
3/21/1997,3/14/1997,1142,3046,13,3
3/21/1997,3/17/1997,1298,5869,13,4
3/21/1997,3/17/1997,1249,5869,13,4
3/21/1997,3/20/1997,1398,5869,13,2
3/21/1997,3/20/1997,949,5869,13,3
3/21/1997,3/14/1997,1153,5869,13,3
3/21/1997,3/14/1997,1369,5869,13,3
3/21/1997,3/18/1997,863,1791,13,3
3/21/1997,3/18/1997,241,1791,13,3
3/21/1997,3/18/1997,663,7292,13,3
3/21/1997,3/19/1997,840,7292,13,3
3/21/1997,3/17/1997,957,8901,13,4
3/21/1997,3/20/1997,374,8901,13,2
3/21/1997,3/18/1997,563,8901,13,4
3/21/1997,3/16/1997,187,4543,13,2
3/21/1997,3/17/1997,297,4543,13,2
3/21/1997,3/15/1997,380,4543,13,2
3/21/1997,3/14/1997,131,4543,13,3
3/21/1997,3/14/1997,880,4543,13,3
3/21/1997,3/18/1997,191,4543,13,3
3/21/1997,3/18/1997,1519,4253,13,3
3/21/1997,3/15/1997,982,7410,13,4
3/21/1997,3/15/1997,1425,7410,13,3
3/21/1997,3/15/1997,510,7410,13,3
3/21/1997,3/15/1997,554,7410,13,2
3/21/1997,3/17/1997,710,8304,13,4
3/21/1997,3/18/1997,1099,8304,13,5
3/21/1997,3/16/1997,1076,8304,13,3
3/21/1997,3/15/1997,1558,8304,13,4
3/21/1997,3/18/1997,111,8304,13,4
3/21/1997,3/18/1997,194,8304,13,3
3/21/1997,3/20/1997,177,9972,13,2
3/21/1997,3/14/1997,1552,9972,13,3
3/21/1997,3/20/1997,543,9972,13,2
3/21/1997,3/19/1997,454,9972,13,3
3/21/1997,3/20/1997,1136,9972,13,3
3/21/1997,3/16/1997,233,9972,13,3
3/21/1997,3/20/1997,1300,5329,13,3
3/21/1997,3/14/1997,131,5329,13,3
3/21/1997,3/19/1997,108,5329,13,3
3/21/1997,3/19/1997,929,190,13,4
3/21/1997,3/19/1997,414,190,13,3
3/21/1997,3/15/1997,817,190,13,2
3/21/1997,3/14/1997,21,190,13,3
3/21/1997,3/14/1997,25,190,13,4
3/21/1997,3/16/1997,1179,6510,13,4
3/21/1997,3/18/1997,1223,6510,13,2
3/21/1997,3/15/1997,1506,6510,13,4
3/21/1997,3/15/1997,754,6510,13,3
3/21/1997,3/20/1997,598,6510,13,3
3/21/1997,3/14/1997,1459,1071,13,3
3/21/1997,3/14/1997,771,1071,13,4
3/21/1997,3/18/1997,134,1071,13,2
3/21/1997,3/18/1997,72,1071,13,3
3/21/1997,3/16/1997,1111,5685,13,4
3/21/1997,3/17/1997,1473,5685,13,3
3/21/1997,3/19/1997,1117,5685,13,3
3/21/1997,3/15/1997,635,9892,13,2
3/21/1997,3/15/1997,1344,9892,13,3
3/21/1997,3/20/1997,1500,1794,13,5
3/21/1997,3/18/1997,1450,1794,13,4
3/21/1997,3/20/1997,42,1794,13,2
3/21/1997,3/20/1997,1151,1794,13,3
3/21/1997,3/14/1997,941,1794,13,2
3/21/1997,3/16/1997,1157,1794,13,2
3/21/1997,3/18/1997,508,1794,13,5
3/21/1997,3/16/1997,52,9823,13,3
3/21/1997,3/14/1997,854,9823,13,2
3/21/1997,3/16/1997,671,9823,13,3
3/21/1997,3/15/1997,588,4413,13,2
3/21/1997,3/15/1997,1470,4413,13,4
3/21/1997,3/14/1997,382,4413,13,3
3/21/1997,3/17/1997,943,4413,13,2
3/21/1997,3/18/1997,1114,1773,13,3
3/21/1997,3/20/1997,305,1773,13,3
3/21/1997,3/17/1997,760,1773,13,4
3/21/1997,3/16/1997,538,1773,13,4
3/21/1997,3/15/1997,61,1773,13,3
3/21/1997,3/16/1997,1076,1773,13,3
3/21/1997,3/14/1997,581,4556,13,2
3/21/1997,3/17/1997,344,4556,13,3
3/21/1997,3/16/1997,228,4556,13,3
3/21/1997,3/20/1997,577,4556,13,2
3/21/1997,3/19/1997,1087,4556,13,4
3/21/1997,3/15/1997,1530,4556,13,5
3/21/1997,3/19/1997,146,10026,13,2
3/21/1997,3/16/1997,895,10026,13,2
3/21/1997,3/16/1997,1350,10026,13,2
3/21/1997,3/16/1997,708,9863,13,3
3/21/1997,3/14/1997,1084,9863,13,2
3/21/1997,3/15/1997,368,9863,13,3
3/21/1997,3/18/1997,818,4928,13,3
3/21/1997,3/19/1997,1167,4928,13,3
3/21/1997,3/19/1997,119,4928,13,4
3/21/1997,3/18/1997,562,4928,13,2
3/21/1997,3/14/1997,791,4928,13,2
3/21/1997,3/19/1997,792,446,13,3
3/21/1997,3/16/1997,488,446,13,3
3/21/1997,3/15/1997,405,1360,13,2
3/21/1997,3/18/1997,821,1360,13,3
3/21/1997,3/15/1997,1131,1360,13,2
3/21/1997,3/19/1997,615,1360,13,2
3/21/1997,3/16/1997,1025,7292,13,4
3/21/1997,3/18/1997,1348,7292,13,3
3/21/1997,3/18/1997,1524,7292,13,2
3/21/1997,3/19/1997,1408,7292,13,4
3/21/1997,3/16/1997,199,7292,13,3
3/21/1997,3/17/1997,709,7292,13,3
3/21/1997,3/20/1997,738,7292,13,4
3/21/1997,3/16/1997,1418,1360,13,3
3/21/1997,3/18/1997,1289,1360,13,3
3/21/1997,3/18/1997,1218,6997,13,4
3/21/1997,3/18/1997,330,6997,13,3
3/21/1997,3/16/1997,706,6997,13,5
3/21/1997,3/19/1997,556,10145,13,4
3/21/1997,3/18/1997,440,10145,13,3
3/21/1997,3/19/1997,1235,6488,13,3
3/21/1997,3/15/1997,280,6488,13,3
3/21/1997,3/20/1997,856,6488,13,3
3/21/1997,3/17/1997,685,6488,13,2
3/21/1997,3/18/1997,829,9648,13,3
3/21/1997,3/15/1997,353,9648,13,3
3/21/1997,3/20/1997,1368,9648,13,2
3/21/1997,3/17/1997,1438,9648,13,3
3/21/1997,3/17/1997,496,9648,13,3
3/21/1997,3/18/1997,359,2832,13,3
3/21/1997,3/17/1997,1015,2832,13,3
3/21/1997,3/15/1997,193,2832,13,3
3/21/1997,3/16/1997,1514,2832,13,3
3/21/1997,3/15/1997,1397,2832,13,4
3/21/1997,3/16/1997,189,2832,13,3
3/21/1997,3/14/1997,1385,6012,13,4
3/21/1997,3/17/1997,1468,6012,13,3
3/21/1997,3/18/1997,1218,6012,13,3
3/21/1997,3/20/1997,409,6012,13,2
3/21/1997,3/18/1997,865,6012,13,3
3/21/1997,3/18/1997,642,6012,13,4
3/21/1997,3/19/1997,536,1271,13,2
3/21/1997,3/15/1997,47,1271,13,4
3/21/1997,3/18/1997,369,1271,13,2
3/21/1997,3/17/1997,546,1271,13,2
3/21/1997,3/16/1997,429,1271,13,3
3/21/1997,3/20/1997,779,1271,13,2
3/21/1997,3/20/1997,3,4518,13,4
3/21/1997,3/19/1997,86,4518,13,3
3/21/1997,3/17/1997,336,6082,13,4
3/21/1997,3/15/1997,646,6082,13,3
3/21/1997,3/17/1997,130,6082,13,3
3/21/1997,3/19/1997,119,6082,13,3
3/21/1997,3/18/1997,1295,6082,13,5
3/21/1997,3/16/1997,1299,6082,13,4
3/21/1997,3/19/1997,556,6082,13,5
3/21/1997,3/19/1997,1435,1940,13,2
3/21/1997,3/17/1997,121,1940,13,2
3/21/1997,3/20/1997,1363,1940,13,3
3/21/1997,3/19/1997,753,1940,13,3
3/21/1997,3/14/1997,803,5206,13,3
3/21/1997,3/20/1997,460,5206,13,3
3/21/1997,3/16/1997,1076,5206,13,2
3/21/1997,3/16/1997,786,5206,13,3
3/21/1997,3/15/1997,510,5206,13,3
3/21/1997,3/19/1997,1452,1660,13,4
3/21/1997,3/18/1997,71,1660,13,2
3/21/1997,3/19/1997,1512,1660,13,3
3/21/1997,3/15/1997,304,1660,13,4
3/21/1997,3/17/1997,1316,280,13,3
3/21/1997,3/18/1997,867,280,13,3
3/21/1997,3/16/1997,657,280,13,4
3/21/1997,3/14/1997,873,280,13,4
3/21/1997,3/14/1997,224,280,13,4
3/21/1997,3/17/1997,434,6510,13,3
3/21/1997,3/17/1997,397,6510,13,3
3/21/1997,3/19/1997,1239,6510,13,2
3/21/1997,3/17/1997,684,6510,13,4
3/21/1997,3/15/1997,1206,6510,13,3
3/21/1997,3/17/1997,784,6510,13,3
3/21/1997,3/18/1997,474,7569,13,3
3/21/1997,3/18/1997,1422,7569,13,3
3/21/1997,3/16/1997,135,7569,13,4
3/21/1997,3/14/1997,151,7569,13,2
3/21/1997,3/15/1997,1497,6997,13,4
3/21/1997,3/20/1997,794,6997,13,4
3/21/1997,3/16/1997,931,6997,13,3
3/21/1997,3/16/1997,1347,6997,13,3
3/21/1997,3/17/1997,944,8843,13,4
3/21/1997,3/16/1997,68,8843,13,4
3/21/1997,3/20/1997,1137,8843,13,4
3/21/1997,3/17/1997,1460,8843,13,3
3/21/1997,3/17/1997,79,8843,13,4
3/21/1997,3/17/1997,1520,8843,13,3
3/21/1997,3/20/1997,312,8843,13,4
3/21/1997,3/18/1997,988,10176,13,3
3/21/1997,3/14/1997,1011,697,13,2
3/21/1997,3/16/1997,1427,697,13,2
3/21/1997,3/17/1997,276,697,13,3
3/21/1997,3/17/1997,1318,697,13,3
3/21/1997,3/16/1997,1307,697,13,2
3/21/1997,3/19/1997,925,697,13,4
3/21/1997,3/20/1997,3,8659,13,3
3/21/1997,3/16/1997,991,8659,13,2
3/21/1997,3/17/1997,315,8659,13,3
3/21/1997,3/18/1997,785,8659,13,4
3/21/1997,3/16/1997,209,545,13,2
3/21/1997,3/19/1997,1551,4783,13,2
3/21/1997,3/20/1997,608,4783,13,3
3/21/1997,3/15/1997,1311,8921,13,4
3/21/1997,3/18/1997,182,8921,13,2
3/21/1997,3/14/1997,1185,8921,13,4
3/21/1997,3/16/1997,149,8921,13,4
3/21/1997,3/20/1997,1284,8921,13,4
3/21/1997,3/19/1997,379,9554,13,2
3/21/1997,3/15/1997,982,9554,13,2
3/21/1997,3/15/1997,1558,9554,13,2
3/21/1997,3/16/1997,1388,9554,13,3
3/21/1997,3/17/1997,1072,9554,13,3
3/21/1997,3/15/1997,462,9554,13,2
3/21/1997,3/19/1997,832,3980,13,5
3/21/1997,3/16/1997,450,3980,13,2
3/21/1997,3/20/1997,40,3980,13,4
3/21/1997,3/19/1997,183,8373,13,3
3/21/1997,3/17/1997,839,8373,13,2
3/21/1997,3/18/1997,17,8373,13,4
3/21/1997,3/19/1997,1338,8373,13,2
3/21/1997,3/15/1997,1221,8373,13,4
3/21/1997,3/20/1997,996,8892,13,4
3/21/1997,3/16/1997,347,8892,13,3
3/21/1997,3/14/1997,736,8892,13,3
3/21/1997,3/17/1997,713,8892,13,3
3/21/1997,3/20/1997,630,5869,13,3
3/21/1997,3/18/1997,1445,5869,13,3
3/21/1997,3/17/1997,143,5869,13,3
3/21/1997,3/15/1997,193,1366,13,2
3/21/1997,3/16/1997,370,1366,13,2
3/21/1997,3/19/1997,253,1366,13,3
3/21/1997,3/14/1997,1212,8091,13,5
3/21/1997,3/15/1997,70,8091,13,4
3/21/1997,3/15/1997,380,8091,13,3
3/21/1997,3/15/1997,754,2468,13,4
3/21/1997,3/18/1997,1220,4413,13,3
3/21/1997,3/20/1997,1500,2210,13,4
3/21/1997,3/20/1997,398,2210,13,5
3/21/1997,3/19/1997,175,2210,13,2
3/21/1997,3/15/1997,1257,2210,13,3
3/21/1997,3/16/1997,641,304,13,3
3/21/1997,3/14/1997,1529,3728,13,2
3/21/1997,3/15/1997,1040,3728,13,4
3/21/1997,3/20/1997,1363,3728,13,2
3/21/1997,3/17/1997,1540,3728,13,2
3/21/1997,3/19/1997,772,3504,22,3
3/21/1997,3/18/1997,1295,3504,22,1
3/21/1997,3/16/1997,872,3504,22,1
3/21/1997,3/14/1997,995,3504,22,2
3/21/1997,3/16/1997,213,3504,22,1
3/21/1997,3/15/1997,1001,3504,22,3
3/21/1997,3/19/1997,473,3351,22,1
3/21/1997,3/15/1997,635,3351,22,3
3/21/1997,3/19/1997,879,3351,22,3
3/21/1997,3/18/1997,562,3351,22,2
3/21/1997,3/16/1997,1511,3351,22,1
3/21/1997,3/17/1997,223,3351,22,2
3/21/1997,3/18/1997,865,6484,22,2
3/21/1997,3/15/1997,405,5461,22,2
3/21/1997,3/20/1997,409,5461,22,1
3/21/1997,3/15/1997,1224,5461,22,2
3/21/1997,3/19/1997,1480,5461,22,1
3/21/1997,3/16/1997,299,5461,22,1
3/21/1997,3/16/1997,1141,5461,22,2
3/21/1997,3/19/1997,332,168,22,2
3/22/1997,3/16/1997,519,7204,11,2
3/22/1997,3/21/1997,1434,3435,11,5
3/22/1997,3/20/1997,459,3847,11,3
3/22/1997,3/16/1997,1261,3847,11,2
3/22/1997,3/18/1997,825,3847,11,3
3/22/1997,3/17/1997,1307,3847,11,4
3/22/1997,3/18/1997,1417,3847,11,3
3/22/1997,3/17/1997,1440,6388,11,4
3/22/1997,3/19/1997,1018,6388,11,4
3/22/1997,3/17/1997,1141,6388,11,4
3/22/1997,3/19/1997,359,6388,11,4
3/22/1997,3/21/1997,3,6388,11,4
3/22/1997,3/16/1997,1121,6844,11,3
3/22/1997,3/21/1997,805,6844,11,5
3/22/1997,3/18/1997,196,6844,11,2
3/22/1997,3/20/1997,466,6844,11,5
3/22/1997,3/17/1997,483,6844,11,3
3/22/1997,3/15/1997,433,6844,11,3
3/22/1997,3/17/1997,589,7209,11,3
3/22/1997,3/16/1997,1259,7209,11,3
3/22/1997,3/16/1997,1221,7209,11,3
3/22/1997,3/15/1997,506,7209,11,3
3/22/1997,3/20/1997,1508,7209,11,4
3/22/1997,3/17/1997,472,7209,11,4
3/22/1997,3/15/1997,154,6051,11,2
3/22/1997,3/19/1997,1395,6051,11,3
3/22/1997,3/17/1997,786,6051,11,3
3/22/1997,3/16/1997,1056,6051,11,4
3/22/1997,3/19/1997,1073,6051,11,4
3/22/1997,3/20/1997,1023,6051,11,4
3/22/1997,3/15/1997,1173,6051,11,4
3/22/1997,3/15/1997,1062,1964,11,3
3/22/1997,3/21/1997,1472,2134,11,3
3/22/1997,3/17/1997,969,2134,11,3
3/22/1997,3/17/1997,93,2134,11,3
3/22/1997,3/19/1997,1162,2134,11,3
3/22/1997,3/21/1997,1485,2134,11,4
3/22/1997,3/15/1997,900,5827,11,4
3/22/1997,3/15/1997,1103,5827,11,3
3/22/1997,3/16/1997,1320,5827,11,3
3/22/1997,3/15/1997,257,5827,11,3
3/22/1997,3/21/1997,1060,5827,11,4
3/22/1997,3/17/1997,1037,5827,11,3
3/22/1997,3/20/1997,1353,3801,11,3
3/22/1997,3/16/1997,157,3801,11,2
3/22/1997,3/17/1997,1359,3801,11,4
3/22/1997,3/21/1997,1282,3801,11,3
3/22/1997,3/17/1997,228,4143,11,2
3/22/1997,3/18/1997,417,4143,11,3
3/22/1997,3/18/1997,993,4143,11,3
3/22/1997,3/21/1997,1236,4143,11,4
3/22/1997,3/17/1997,287,2269,11,4
3/22/1997,3/21/1997,1368,2269,11,3
3/22/1997,3/20/1997,1239,2269,11,2
3/22/1997,3/20/1997,896,2269,11,3
3/22/1997,3/20/1997,1512,2269,11,4
3/22/1997,3/20/1997,497,5857,11,3
3/22/1997,3/20/1997,1152,5857,11,4
3/22/1997,3/19/1997,330,5857,11,3
3/22/1997,3/21/1997,507,5857,11,3
3/22/1997,3/18/1997,390,5857,11,3
3/22/1997,3/16/1997,740,5857,11,3
3/22/1997,3/18/1997,1522,5047,11,4
3/22/1997,3/16/1997,47,5047,11,3
3/22/1997,3/17/1997,1356,5047,11,3
3/22/1997,3/20/1997,547,5047,11,4
3/22/1997,3/19/1997,1002,5047,11,3
3/22/1997,3/18/1997,780,5047,11,3
3/22/1997,3/20/1997,1087,9213,11,3
3/22/1997,3/16/1997,184,9213,11,3
3/22/1997,3/18/1997,920,9213,11,3
3/22/1997,3/21/1997,983,9115,11,2
3/22/1997,3/19/1997,1226,9115,11,2
3/22/1997,3/20/1997,910,9115,11,4
3/22/1997,3/17/1997,300,9115,11,3
3/22/1997,3/18/1997,350,1730,11,4
3/22/1997,3/21/1997,421,1730,11,4
3/22/1997,3/17/1997,1037,1730,11,3
3/22/1997,3/17/1997,334,1730,11,3
3/22/1997,3/21/1997,535,5339,11,4
3/22/1997,3/15/1997,1084,5339,11,4
3/22/1997,3/15/1997,581,5339,11,4
3/22/1997,3/17/1997,1263,5339,11,5
