return_date,product_id,store_id,quantity
6/22/1997,612,6,2
6/22/1997,685,6,1
6/22/1997,699,3,1
6/22/1997,716,3,1
6/22/1997,801,17,1
6/22/1997,821,7,1
6/22/1997,902,6,2
6/22/1997,919,6,1
6/22/1997,1241,17,2
6/22/1997,1355,6,1
6/22/1997,1472,17,1
6/23/1997,182,13,1
6/23/1997,213,13,1
6/23/1997,265,13,1
6/23/1997,480,24,2
6/23/1997,962,13,1
6/23/1997,1410,16,1
6/27/1997,146,16,1
6/27/1997,404,16,1
6/27/1997,601,17,1
6/27/1997,668,16,1
6/27/1997,714,17,1
6/27/1997,902,17,1
6/27/1997,999,17,1
6/27/1997,1059,16,1
6/27/1997,1088,17,2
6/27/1997,1229,17,1
6/27/1997,1285,17,1
6/27/1997,1487,17,2
6/28/1997,58,15,1
6/28/1997,393,15,1
6/28/1997,544,15,1
6/28/1997,664,15,1
6/28/1997,1361,23,2
6/28/1997,1525,23,1
7/1/1997,19,6,1
7/1/1997,44,3,1
7/1/1997,1182,6,1
7/1/1997,1210,23,1
7/2/1997,70,16,1
7/2/1997,239,16,1
7/2/1997,431,16,1
7/2/1997,564,17,1
7/2/1997,1154,17,1
7/2/1997,1375,16,1
7/3/1997,465,15,1
7/3/1997,1075,13,1
7/3/1997,1114,13,2
7/3/1997,1286,13,2
7/4/1997,178,17,1
7/4/1997,477,16,1
7/4/1997,564,17,1
7/4/1997,658,17,1
7/4/1997,834,16,2
7/4/1997,896,16,1
7/4/1997,1272,16,2
7/4/1997,1293,16,2
7/5/1997,309,17,2
7/5/1997,336,23,1
7/5/1997,455,7,1
7/5/1997,568,7,2
7/5/1997,611,17,1
7/5/1997,982,7,1
7/5/1997,1234,17,1
7/5/1997,1342,17,1
7/5/1997,1362,17,1
7/5/1997,1448,17,1
7/5/1997,1520,7,1
7/6/1997,252,13,2
7/6/1997,312,15,1
7/6/1997,484,13,1
7/6/1997,484,13,1
7/6/1997,486,13,1
7/6/1997,780,13,1
7/6/1997,833,13,1
7/6/1997,1036,13,1
7/6/1997,1158,13,1
7/6/1997,1196,13,2
7/6/1997,1206,17,1
7/6/1997,1256,13,1
7/6/1997,1324,15,1
7/6/1997,1365,13,1
7/6/1997,1474,15,1
7/6/1997,1496,17,1
7/9/1997,59,3,2
7/9/1997,512,3,1
7/9/1997,929,3,1
7/9/1997,1025,3,1
7/10/1997,2,7,1
7/10/1997,166,7,1
7/10/1997,366,7,1
7/10/1997,384,7,1
7/10/1997,442,23,1
7/10/1997,962,23,1
7/10/1997,1309,7,1
7/10/1997,1458,7,1
7/11/1997,126,11,2
7/11/1997,368,11,1
7/11/1997,368,6,1
7/11/1997,371,6,1
7/11/1997,452,11,1
7/11/1997,707,24,1
7/11/1997,1039,11,1
7/11/1997,1097,6,1
7/11/1997,1289,24,1
7/11/1997,1420,24,2
7/11/1997,1439,11,1
7/12/1997,254,23,1
7/14/1997,8,24,1
7/14/1997,80,11,1
7/14/1997,103,7,1
7/14/1997,679,11,1
7/14/1997,701,11,1
7/14/1997,779,24,1
7/14/1997,827,7,1
7/14/1997,859,24,1
7/14/1997,950,7,1
7/14/1997,1100,7,1
7/14/1997,1212,11,1
7/14/1997,1284,7,1
7/14/1997,1491,11,1
7/16/1997,348,3,1
7/16/1997,517,3,1
7/16/1997,993,3,1
7/17/1997,509,24,1
7/17/1997,658,6,1
7/17/1997,663,24,1
7/17/1997,804,24,1
7/17/1997,938,24,1
7/17/1997,1241,24,1
7/20/1997,66,13,1
7/20/1997,307,13,1
7/20/1997,432,13,1
7/20/1997,451,13,1
7/20/1997,492,13,1
7/20/1997,584,13,2
7/20/1997,761,13,1
7/20/1997,830,13,1
7/20/1997,969,13,1
7/20/1997,1406,7,1
7/20/1997,1430,13,1
7/20/1997,1465,7,1
7/22/1997,122,24,1
7/22/1997,126,24,2
7/22/1997,146,24,1
7/22/1997,938,24,2
7/22/1997,1063,24,2
7/23/1997,67,7,1
7/23/1997,86,7,2
7/23/1997,88,15,1
7/23/1997,174,7,1
7/23/1997,377,15,1
7/23/1997,433,7,1
7/23/1997,467,11,1
7/23/1997,487,7,1
7/23/1997,571,23,1
7/23/1997,645,11,1
7/23/1997,663,11,2
7/23/1997,835,15,1
7/23/1997,871,23,1
7/23/1997,912,16,1
7/23/1997,945,16,1
7/23/1997,986,16,2
7/23/1997,1172,7,2
7/23/1997,1195,7,1
7/23/1997,1250,15,1
7/23/1997,1262,7,1
7/23/1997,1431,11,1
7/24/1997,153,11,1
7/24/1997,198,11,1
7/24/1997,356,16,1
7/24/1997,469,11,1
7/24/1997,510,16,1
7/24/1997,732,16,2
7/24/1997,969,11,2
7/24/1997,1309,16,1
7/24/1997,1486,16,1
7/26/1997,171,6,1
7/26/1997,1333,6,1
7/27/1997,27,17,1
7/27/1997,43,13,1
7/27/1997,112,17,1
7/27/1997,223,16,1
7/27/1997,229,17,1
7/27/1997,248,13,1
7/27/1997,419,13,1
7/27/1997,435,16,1
7/27/1997,468,17,1
7/27/1997,477,13,1
7/27/1997,483,15,1
7/27/1997,573,13,1
7/27/1997,644,13,1
7/27/1997,656,13,1
7/27/1997,715,15,1
7/27/1997,786,13,1
7/27/1997,915,13,1
7/27/1997,996,16,1
7/27/1997,1016,17,1
7/27/1997,1086,17,1
7/27/1997,1125,13,2
7/27/1997,1128,13,1
7/27/1997,1148,15,1
7/27/1997,1170,13,1
7/27/1997,1175,13,1
7/27/1997,1201,17,2
7/27/1997,1219,17,1
7/27/1997,1231,15,1
7/27/1997,1305,13,1
7/27/1997,1396,16,1
7/27/1997,1529,15,1
7/28/1997,61,13,1
7/28/1997,203,3,2
7/28/1997,291,3,1
7/28/1997,504,3,1
7/28/1997,535,3,2
7/28/1997,632,6,2
7/28/1997,782,6,2
7/28/1997,1044,6,1
7/28/1997,1446,3,1
7/28/1997,1453,13,1
7/28/1997,1478,3,1
7/29/1997,143,3,1
7/29/1997,343,3,1
7/29/1997,448,11,1
7/29/1997,669,3,1
7/29/1997,790,11,1
7/29/1997,950,11,2
7/29/1997,998,3,1
8/1/1997,412,7,1
8/1/1997,687,7,2
8/1/1997,992,7,2
8/1/1997,1314,7,2
8/2/1997,139,24,1
8/2/1997,324,24,1
8/2/1997,471,24,2
8/2/1997,527,24,1
8/2/1997,557,24,1
8/2/1997,706,24,1
8/2/1997,1265,24,1
8/2/1997,1550,24,1
8/3/1997,406,16,1
8/3/1997,553,16,2
8/3/1997,854,16,1
8/3/1997,1166,16,1
8/3/1997,1177,16,1
8/3/1997,1343,16,1
8/3/1997,1357,16,2
8/4/1997,29,13,2
8/4/1997,105,17,2
8/4/1997,180,17,2
8/4/1997,240,13,1
8/4/1997,261,17,1
8/4/1997,269,7,1
8/4/1997,271,17,1
8/4/1997,424,7,2
8/4/1997,616,13,1
8/4/1997,837,7,1
8/4/1997,999,13,1
8/4/1997,1053,7,1
8/4/1997,1199,13,1
8/4/1997,1324,7,1
8/4/1997,1330,13,1
8/4/1997,1426,13,1
8/4/1997,1435,13,2
8/5/1997,592,6,1
8/5/1997,874,6,1
8/5/1997,1533,6,2
8/6/1997,24,13,1
8/6/1997,62,13,1
8/6/1997,79,13,1
8/6/1997,250,13,1
8/6/1997,1108,13,1
8/6/1997,1145,13,1
8/6/1997,1550,13,1
8/7/1997,40,7,1
8/7/1997,145,7,2
8/7/1997,149,11,1
8/7/1997,233,16,1
8/7/1997,345,16,2
8/7/1997,449,16,1
8/7/1997,593,7,1
8/7/1997,810,16,1
8/7/1997,1185,7,1
8/7/1997,1289,11,1
8/8/1997,715,13,1
8/8/1997,865,13,1
8/8/1997,1178,13,1
8/11/1997,427,15,1
8/11/1997,777,23,1
8/11/1997,854,15,2
8/11/1997,1116,15,1
8/11/1997,1180,15,1
8/11/1997,1249,23,2
8/11/1997,1432,23,1
8/12/1997,82,3,2
8/12/1997,299,6,1
8/12/1997,400,15,1
8/12/1997,1175,6,1
8/12/1997,1261,6,1
8/12/1997,1376,15,1
8/13/1997,199,3,1
8/13/1997,279,3,2
8/13/1997,284,3,1
8/13/1997,342,16,1
8/13/1997,526,16,1
8/13/1997,572,3,1
8/13/1997,770,11,1
8/13/1997,1339,3,1
8/13/1997,1429,3,1
8/14/1997,558,11,1
8/14/1997,579,17,1
8/14/1997,1230,17,1
8/14/1997,1374,11,2
8/15/1997,58,17,1
8/15/1997,123,7,1
8/15/1997,294,17,2
8/15/1997,357,17,1
8/15/1997,437,17,1
8/15/1997,514,17,1
8/15/1997,610,7,1
8/15/1997,684,7,1
8/15/1997,823,17,2
8/15/1997,958,7,1
8/15/1997,1022,17,1
8/15/1997,1096,17,1
8/15/1997,1285,17,1
8/15/1997,1379,7,1
8/15/1997,1431,7,1
8/16/1997,113,16,1
8/16/1997,905,16,1
8/16/1997,961,16,1
8/16/1997,1073,24,1
8/17/1997,130,6,1
8/17/1997,868,15,1
8/17/1997,953,6,2
8/18/1997,163,15,1
8/18/1997,313,15,2
8/18/1997,382,3,1
8/19/1997,322,3,1
8/19/1997,1096,3,1
8/19/1997,1123,3,1
8/19/1997,1155,3,2
8/19/1997,1178,3,1
8/21/1997,475,24,1
8/21/1997,516,24,1
8/21/1997,680,24,2
8/21/1997,836,24,1
8/21/1997,1287,24,2
8/21/1997,1298,24,2
8/22/1997,76,17,1
8/22/1997,376,17,2
8/22/1997,611,17,1
8/22/1997,872,11,1
8/22/1997,975,17,2
8/22/1997,1005,11,1
8/22/1997,1231,17,1
8/22/1997,1357,17,1
8/22/1997,1479,17,1
8/23/1997,119,24,1
8/23/1997,287,11,2
8/23/1997,427,24,2
8/23/1997,549,24,1
8/23/1997,575,24,2
8/23/1997,794,24,2
8/23/1997,915,24,1
8/23/1997,1266,11,2
8/23/1997,1272,11,1
8/23/1997,1407,11,1
8/23/1997,1461,24,2
8/24/1997,50,16,1
8/24/1997,413,16,1
8/24/1997,1256,16,1
8/24/1997,1429,16,1
8/25/1997,182,24,1
8/25/1997,231,24,1
8/25/1997,648,24,2
8/25/1997,715,24,1
8/25/1997,1036,24,1
8/25/1997,1463,24,1
8/25/1997,1475,24,1
8/26/1997,22,17,1
8/26/1997,49,23,1
8/26/1997,57,23,1
8/26/1997,79,23,1
8/26/1997,399,17,2
8/26/1997,641,17,1
8/26/1997,645,6,1
8/26/1997,734,23,1
8/26/1997,798,6,1
8/26/1997,860,17,1
8/26/1997,1301,17,1
8/26/1997,1376,17,2
8/27/1997,469,13,1
8/28/1997,29,15,2
8/28/1997,258,15,1
8/28/1997,850,15,1
8/28/1997,1158,15,2
8/28/1997,1522,6,1
8/29/1997,1251,3,1
8/29/1997,1417,3,2
8/29/1997,1519,3,1
8/30/1997,1050,7,1
8/30/1997,1389,7,1
9/1/1997,521,13,1
9/1/1997,1132,13,1
9/2/1997,132,15,2
9/2/1997,381,3,1
9/2/1997,468,3,1
9/2/1997,517,15,1
9/2/1997,541,3,1
9/2/1997,1210,11,1
9/2/1997,1395,16,1
9/2/1997,1400,15,1
9/2/1997,1450,11,1
9/2/1997,1519,11,1
9/2/1997,1519,16,1
9/3/1997,428,6,1
9/3/1997,812,6,1
9/3/1997,1417,6,1
9/4/1997,320,23,1
9/4/1997,603,23,1
9/4/1997,1232,15,1
9/4/1997,1416,15,1
9/5/1997,74,7,1
9/5/1997,286,7,1
9/5/1997,903,7,1
9/6/1997,10,7,1
9/6/1997,205,24,1
9/6/1997,689,24,1
9/6/1997,1008,24,1
9/6/1997,1061,7,1
9/6/1997,1151,7,1
9/6/1997,1423,7,1
9/6/1997,1432,24,1
9/7/1997,264,11,2
9/7/1997,585,24,1
9/7/1997,767,24,1
9/7/1997,774,11,2
9/7/1997,1422,11,2
9/7/1997,1437,11,2
9/8/1997,69,6,1
9/8/1997,125,15,1
9/8/1997,240,15,1
9/8/1997,298,6,1
9/8/1997,334,15,1
9/8/1997,574,6,1
9/8/1997,595,11,1
9/8/1997,616,6,1
9/8/1997,770,6,1
9/8/1997,832,11,1
9/8/1997,861,6,1
9/8/1997,1019,7,1
9/8/1997,1106,7,2
9/8/1997,1202,7,1
9/8/1997,1346,7,2
9/8/1997,1389,11,1
9/8/1997,1451,6,1
9/8/1997,1494,15,1
9/8/1997,1540,11,1
9/9/1997,87,7,1
9/9/1997,432,7,1
9/9/1997,1039,7,1
9/10/1997,176,13,2
9/10/1997,335,13,1
9/10/1997,653,11,1
9/10/1997,754,13,1
9/10/1997,863,11,1
9/10/1997,944,13,1
9/10/1997,953,11,1
9/10/1997,988,13,1
9/10/1997,1064,11,1
9/10/1997,1224,13,1
9/10/1997,1392,13,1
9/11/1997,618,13,1
9/11/1997,845,13,1
9/11/1997,879,23,2
9/11/1997,1461,23,1
9/12/1997,177,3,1
9/12/1997,886,3,1
9/12/1997,910,23,1
9/12/1997,992,3,1
9/13/1997,898,24,1
9/13/1997,919,24,1
9/13/1997,1488,24,1
9/14/1997,258,17,1
9/14/1997,259,17,1
9/14/1997,407,17,1
9/14/1997,464,3,1
9/14/1997,630,3,1
9/14/1997,862,17,1
9/14/1997,1471,3,1
9/15/1997,26,24,2
9/15/1997,1204,24,1
9/15/1997,1511,24,1
9/16/1997,790,23,1
9/17/1997,10,13,1
9/17/1997,428,6,1
9/17/1997,854,13,2
9/17/1997,924,6,1
9/17/1997,1213,13,1
9/17/1997,1218,6,1
9/17/1997,1477,6,1
9/18/1997,4,15,1
9/18/1997,28,13,2
9/18/1997,159,13,1
9/18/1997,374,13,2
9/18/1997,570,15,1
9/18/1997,577,15,1
9/18/1997,598,15,1
9/18/1997,821,6,1
9/18/1997,1068,13,1
9/18/1997,1118,15,1
9/18/1997,1214,13,1
9/18/1997,1452,13,1
9/18/1997,1546,13,1
9/19/1997,1264,7,1
9/20/1997,123,17,1
9/20/1997,325,16,1
9/20/1997,325,3,1
9/20/1997,336,3,1
9/20/1997,675,17,2
9/20/1997,772,16,1
9/20/1997,832,3,2
9/20/1997,893,16,2
9/20/1997,954,23,1
9/20/1997,1011,16,1
9/20/1997,1043,23,1
9/20/1997,1174,16,1
9/20/1997,1208,3,1
9/20/1997,1211,17,1
9/20/1997,1321,16,1
9/20/1997,1425,3,1
9/21/1997,42,17,1
9/21/1997,45,17,1
9/21/1997,457,17,1
9/21/1997,486,17,1
9/21/1997,623,17,1
9/21/1997,985,17,1
9/21/1997,1098,17,1
9/21/1997,1178,17,1
9/21/1997,1211,17,1
9/21/1997,1365,17,1
9/21/1997,1413,17,1
9/22/1997,17,17,1
9/22/1997,466,17,1
9/22/1997,668,17,1
9/22/1997,755,17,1
9/22/1997,1407,17,2
9/23/1997,45,24,1
9/23/1997,164,17,2
9/23/1997,289,17,1
9/23/1997,343,16,1
9/23/1997,450,17,1
9/23/1997,463,17,1
9/23/1997,471,3,1
9/23/1997,502,17,1
9/23/1997,753,3,1
9/23/1997,789,17,1
9/23/1997,859,16,1
9/23/1997,874,24,1
9/23/1997,926,17,1
9/23/1997,1206,17,1
9/23/1997,1302,17,1
9/23/1997,1418,17,1
9/23/1997,1450,17,1
9/23/1997,1525,16,1
9/27/1997,261,16,1
9/27/1997,267,15,1
9/27/1997,453,16,1
9/27/1997,552,15,1
9/27/1997,664,15,1
9/27/1997,714,11,1
9/27/1997,779,16,1
9/27/1997,907,16,1
9/27/1997,947,15,1
9/27/1997,995,15,2
9/27/1997,1241,15,1
9/27/1997,1454,15,1
9/29/1997,370,16,1
9/29/1997,666,16,1
9/29/1997,1446,16,2
10/2/1997,40,13,1
10/2/1997,125,24,1
10/2/1997,529,13,1
10/2/1997,629,13,1
10/2/1997,768,13,1
10/2/1997,964,13,2
10/2/1997,1118,13,1
10/2/1997,1266,13,1
10/2/1997,1432,13,2
10/3/1997,265,15,1
10/3/1997,458,15,1
10/3/1997,688,15,1
10/3/1997,1342,15,1
10/3/1997,1396,15,1
10/3/1997,1472,15,1
10/4/1997,125,23,1
10/4/1997,139,24,1
10/4/1997,180,24,1
10/4/1997,336,24,1
10/4/1997,563,24,1
10/5/1997,188,13,1
10/6/1997,774,17,2
10/6/1997,1031,17,1
10/6/1997,1057,17,1
10/7/1997,195,23,2
10/7/1997,356,3,1
10/7/1997,384,23,2
10/7/1997,386,23,1
10/7/1997,472,6,1
10/7/1997,579,3,1
10/7/1997,595,23,1
10/7/1997,710,6,1
10/7/1997,1187,23,1
10/7/1997,1431,3,1
10/8/1997,629,23,1
10/8/1997,911,23,1
10/9/1997,127,7,1
10/9/1997,357,7,1
10/9/1997,678,7,1
10/9/1997,906,7,2
10/9/1997,1354,7,2
10/10/1997,322,17,2
10/10/1997,332,17,1
10/10/1997,405,11,2
10/10/1997,566,17,1
10/10/1997,581,17,1
10/10/1997,632,17,2
10/10/1997,709,17,1
10/10/1997,727,11,1
10/10/1997,735,11,2
10/10/1997,845,17,1
10/10/1997,882,17,1
10/10/1997,959,17,1
10/10/1997,1226,17,1
10/10/1997,1337,17,1
10/10/1997,1377,11,1
10/10/1997,1406,11,2
10/10/1997,1497,11,1
10/10/1997,1503,17,1
10/12/1997,561,3,1
10/12/1997,1392,3,1
10/13/1997,258,11,2
10/13/1997,455,11,1
10/13/1997,844,11,1
10/13/1997,1353,11,1
10/13/1997,1377,11,1
10/13/1997,1515,11,2
10/13/1997,1523,11,1
10/14/1997,3,17,2
10/14/1997,8,17,1
10/14/1997,490,17,1
10/14/1997,552,17,1
10/14/1997,572,17,1
10/14/1997,613,16,2
10/14/1997,636,17,1
10/14/1997,678,16,1
10/14/1997,776,17,1
10/14/1997,1098,16,1
10/14/1997,1129,17,1
10/14/1997,1140,17,1
10/14/1997,1292,17,1
10/14/1997,1398,17,1
10/14/1997,1514,17,1
10/15/1997,36,15,1
10/15/1997,351,13,1
10/15/1997,396,15,1
10/15/1997,404,11,1
10/15/1997,490,11,2
10/15/1997,536,11,2
10/15/1997,777,13,1
10/15/1997,802,11,2
10/15/1997,919,15,2
10/15/1997,952,16,1
10/15/1997,954,16,1
10/15/1997,1154,15,1
10/15/1997,1237,15,2
10/15/1997,1418,11,1
10/15/1997,1484,13,1
10/15/1997,1490,6,1
10/15/1997,1539,6,1
10/16/1997,115,11,1
10/16/1997,255,15,1
10/16/1997,330,13,1
10/16/1997,477,13,1
10/16/1997,610,11,2
10/16/1997,675,15,1
10/16/1997,785,3,1
10/16/1997,809,11,2
10/16/1997,938,23,1
10/16/1997,1012,11,1
10/16/1997,1068,11,1
10/16/1997,1142,13,1
10/16/1997,1412,13,1
10/17/1997,236,16,1
10/18/1997,938,11,1
10/18/1997,985,11,2
10/19/1997,163,7,1
10/19/1997,416,7,2
10/19/1997,444,24,1
10/19/1997,503,6,1
10/19/1997,549,7,1
10/19/1997,581,24,1
10/19/1997,621,24,1
10/19/1997,836,6,2
10/19/1997,859,7,1
10/19/1997,957,24,2
10/19/1997,1021,24,1
10/19/1997,1144,24,1
10/19/1997,1149,7,2
10/19/1997,1204,7,1
10/19/1997,1403,24,1
10/19/1997,1424,24,1
10/19/1997,1439,24,1
10/19/1997,1461,7,2
10/20/1997,96,7,1
10/20/1997,242,7,1
10/20/1997,245,7,1
10/20/1997,408,7,1
10/20/1997,559,7,1
10/20/1997,787,7,1
10/20/1997,1148,7,1
10/21/1997,180,13,1
10/21/1997,562,17,1
10/21/1997,617,17,1
10/21/1997,887,17,1
10/21/1997,908,17,1
10/21/1997,1019,17,1
10/21/1997,1099,13,1
10/21/1997,1117,13,1
10/21/1997,1410,13,1
10/22/1997,59,7,1
10/22/1997,62,24,1
10/22/1997,234,7,1
10/22/1997,311,7,1
10/22/1997,325,7,1
10/22/1997,364,7,2
10/22/1997,387,3,1
10/22/1997,469,24,1
10/22/1997,476,24,1
10/22/1997,613,15,1
10/22/1997,631,15,1
10/22/1997,644,15,2
10/22/1997,687,3,1
10/22/1997,782,16,2
10/22/1997,797,3,1
10/22/1997,904,24,2
10/22/1997,918,7,1
10/22/1997,929,7,2
10/22/1997,1004,15,1
10/23/1997,66,23,2
10/23/1997,224,23,1
10/23/1997,300,16,1
10/23/1997,755,16,1
10/23/1997,1009,23,1
10/23/1997,1223,23,1
10/24/1997,11,6,1
10/24/1997,123,6,2
10/24/1997,369,6,1
10/24/1997,437,6,1
10/24/1997,457,6,2
10/24/1997,908,6,1
10/24/1997,1512,6,1
10/26/1997,54,17,1
10/26/1997,739,17,1
10/27/1997,554,3,1
10/27/1997,820,15,1
10/27/1997,1014,3,1
10/27/1997,1253,6,2
10/27/1997,1487,3,2
11/1/1997,444,7,1
11/1/1997,939,7,1
11/1/1997,1392,7,1
11/1/1997,1447,7,1
11/2/1997,22,7,1
11/2/1997,126,15,1
11/2/1997,470,7,1
11/2/1997,495,7,2
11/2/1997,608,15,1
11/2/1997,869,7,1
11/2/1997,982,15,1
11/2/1997,993,15,1
11/2/1997,1194,7,1
11/2/1997,1230,15,1
11/2/1997,1232,15,1
11/2/1997,1330,15,1
11/3/1997,37,17,1
11/3/1997,242,17,1
11/3/1997,792,17,1
11/3/1997,993,17,1
11/3/1997,1136,17,1
11/3/1997,1197,17,1
11/3/1997,1418,17,1
11/4/1997,18,15,1
11/4/1997,169,13,1
11/4/1997,184,13,1
11/4/1997,305,13,1
11/4/1997,485,13,1
11/4/1997,900,15,1
11/4/1997,1143,13,1
11/6/1997,390,3,2
11/6/1997,1086,3,1
11/6/1997,1236,3,1
11/7/1997,6,6,1
11/7/1997,198,3,1
11/7/1997,591,3,1
11/7/1997,623,7,1
11/7/1997,679,3,1
11/7/1997,849,6,1
11/7/1997,941,3,1
11/7/1997,1040,6,1
11/7/1997,1167,6,1
11/7/1997,1273,6,1
11/7/1997,1501,7,1
11/8/1997,249,7,1
11/8/1997,380,24,1
11/8/1997,825,7,1
11/8/1997,1018,24,1
11/8/1997,1064,7,1
11/8/1997,1142,24,1
11/8/1997,1171,7,1
11/8/1997,1337,24,2
11/9/1997,660,24,1
11/9/1997,1139,23,2
11/9/1997,1428,24,1
11/10/1997,165,17,1
11/10/1997,165,6,1
11/10/1997,403,6,1
11/10/1997,451,6,1
11/10/1997,583,17,1
11/10/1997,626,17,1
11/10/1997,672,17,1
11/10/1997,693,17,1
11/10/1997,809,17,1
11/10/1997,1113,17,1
11/10/1997,1423,6,1
11/10/1997,1464,6,1
11/10/1997,1556,6,2
11/11/1997,120,3,1
11/11/1997,177,3,1
11/11/1997,409,3,1
11/11/1997,435,3,1
11/11/1997,558,3,1
11/11/1997,643,3,1
11/11/1997,1121,3,1
11/11/1997,1290,3,1
11/11/1997,1357,3,1
11/13/1997,237,7,2
11/13/1997,297,15,1
11/13/1997,442,15,1
11/13/1997,521,7,1
11/13/1997,738,15,1
11/13/1997,1089,7,1
11/13/1997,1113,7,1
11/13/1997,1187,15,1
11/13/1997,1264,15,1
11/13/1997,1342,7,1
11/13/1997,1460,15,1
11/14/1997,284,24,2
11/14/1997,398,24,1
11/14/1997,404,24,1
11/14/1997,848,24,1
11/14/1997,1537,24,1
11/15/1997,90,24,1
11/15/1997,202,16,1
11/15/1997,261,3,1
11/15/1997,351,3,1
11/15/1997,544,3,1
11/15/1997,694,3,1
11/15/1997,800,11,2
11/15/1997,880,3,1
11/15/1997,1089,16,1
11/15/1997,1196,16,2
11/15/1997,1339,11,1
11/15/1997,1360,16,2
11/15/1997,1464,16,1
11/16/1997,128,13,1
11/16/1997,695,11,1
11/16/1997,1004,13,1
11/16/1997,1193,11,1
11/16/1997,1482,11,1
11/16/1997,1495,23,1
11/16/1997,1555,13,1
11/17/1997,16,15,2
11/17/1997,536,15,1
11/17/1997,710,15,1
11/17/1997,774,15,1
11/17/1997,937,15,1
11/17/1997,1278,15,2
11/17/1997,1456,15,1
11/18/1997,350,6,1
11/18/1997,577,13,2
11/18/1997,649,13,1
11/18/1997,836,13,1
11/18/1997,1167,13,1
11/18/1997,1207,13,1
11/18/1997,1268,13,2
11/18/1997,1401,6,2
11/19/1997,1156,23,1
11/21/1997,36,6,1
11/21/1997,172,17,1
11/21/1997,328,16,1
11/21/1997,394,6,2
11/21/1997,470,16,1
11/21/1997,553,6,2
11/21/1997,688,16,1
11/21/1997,713,6,1
11/21/1997,743,16,1
11/21/1997,778,23,1
11/21/1997,913,16,1
11/21/1997,944,16,1
11/21/1997,1177,17,2
11/21/1997,1233,6,2
11/21/1997,1320,16,1
11/21/1997,1362,16,1
11/21/1997,1386,16,1
11/21/1997,1386,17,1
11/21/1997,1402,16,1
11/21/1997,1454,23,2
11/22/1997,22,17,1
11/22/1997,337,16,1
11/22/1997,353,16,1
11/22/1997,357,17,1
11/22/1997,485,16,2
11/22/1997,514,16,1
11/22/1997,615,16,1
11/22/1997,860,16,1
11/22/1997,1073,17,2
11/22/1997,1087,17,1
11/22/1997,1210,17,1
11/22/1997,1401,16,1
11/24/1997,124,16,1
11/24/1997,582,16,1
11/24/1997,1072,16,1
11/25/1997,101,24,1
11/25/1997,228,16,1
11/25/1997,321,16,1
11/25/1997,334,13,1
11/25/1997,552,24,1
11/25/1997,560,16,1
11/25/1997,897,13,1
11/25/1997,970,24,1
11/25/1997,1080,24,2
11/25/1997,1252,13,1
11/25/1997,1313,24,1
11/25/1997,1332,13,1
11/25/1997,1343,13,1
11/25/1997,1483,13,1
11/25/1997,1500,13,1
11/26/1997,7,6,1
11/26/1997,32,11,1
11/26/1997,107,11,1
11/26/1997,296,6,1
11/26/1997,465,6,1
11/26/1997,709,6,1
11/26/1997,948,11,1
11/26/1997,995,6,1
11/26/1997,1454,11,1
11/27/1997,194,15,1
11/27/1997,337,15,1
11/27/1997,354,11,1
11/27/1997,543,11,1
11/27/1997,1275,15,1
11/27/1997,1497,11,1
11/27/1997,1500,15,1
11/28/1997,64,11,1
11/28/1997,74,3,1
11/28/1997,127,17,1
11/28/1997,533,11,1
11/28/1997,591,3,1
11/28/1997,840,3,1
11/28/1997,917,17,1
11/28/1997,1093,17,1
11/28/1997,1158,11,1
11/28/1997,1166,11,1
11/28/1997,1348,3,2
11/28/1997,1417,3,1
11/28/1997,1447,17,1
11/30/1997,546,13,1
11/30/1997,562,13,2
11/30/1997,953,13,1
11/30/1997,1270,13,2
11/30/1997,1397,13,1
11/30/1997,1549,13,1
12/1/1997,152,6,1
12/1/1997,169,6,2
12/1/1997,958,6,1
12/1/1997,1208,6,1
12/1/1997,1263,6,1
12/1/1997,1268,6,1
12/1/1997,1299,6,1
12/1/1997,1435,6,1
12/1/1997,1484,6,1
12/2/1997,269,7,2
12/2/1997,1084,7,1
12/2/1997,1431,7,1
12/3/1997,359,15,2
12/3/1997,538,23,1
12/3/1997,936,15,1
12/3/1997,1338,15,1
12/3/1997,1416,15,1
12/3/1997,1443,15,2
12/3/1997,1475,15,1
12/4/1997,22,7,1
12/4/1997,495,11,2
12/4/1997,576,7,1
12/4/1997,665,7,1
12/4/1997,899,7,1
12/4/1997,1139,11,1
12/4/1997,1369,7,1
12/4/1997,1519,11,1
12/4/1997,1544,11,1
12/5/1997,16,16,1
12/5/1997,40,23,1
12/5/1997,121,15,1
12/5/1997,561,16,1
12/5/1997,765,15,1
12/5/1997,919,16,2
12/5/1997,1064,16,1
12/5/1997,1201,16,1
12/5/1997,1534,15,1
12/6/1997,92,15,1
12/6/1997,195,15,1
12/6/1997,211,15,1
12/6/1997,361,15,2
12/6/1997,371,15,1
12/6/1997,1128,15,1
12/7/1997,11,17,2
12/7/1997,504,24,1
12/7/1997,540,17,1
12/7/1997,791,24,1
12/7/1997,947,17,1
12/7/1997,1140,17,1
12/7/1997,1260,17,1
12/7/1997,1261,17,1
12/7/1997,1350,17,1
12/7/1997,1442,17,1
12/8/1997,536,16,1
12/8/1997,1510,16,1
12/9/1997,460,3,1
12/9/1997,521,3,2
12/9/1997,862,3,2
12/9/1997,1388,3,1
12/10/1997,214,7,1
12/10/1997,769,7,1
12/10/1997,1179,7,2
